Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,Unit,Source,Year,Month,Year-Month,Week
Dry Maize,Mixed-Traditional ,-,-,Mbale,35.56,44.44,120000.0,Vihiga,2022-03-06,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Serem - Vihiga,33.33,42.5,150000.0,Vihiga,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Mwatate,37.78,40,2500.0,Taita-Taveta,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Siaya, - ,36.96,,Siaya,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,38.64,,Siaya,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Embu Town,36.67,45,3500.0,Embu,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,50,60,450.0,Lamu,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Athi River Open air Market,38.89,50,1800.0,Machakos,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Samburu,35,45,800.0,Kwale,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Mogogosiek Market,31.11,45,910.0,Bomet,2022-03-05,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kilingili,33.33,41.67,100000.0,Vihiga,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Bondo,33.33,40,14000.0,Siaya,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Bondo,35.56,40,40000.0,Siaya,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Eldoret Main,31.11,34.44,6300.0,Uasin-Gishu,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kimumu,35.56,45,6500.0,Uasin-Gishu,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Gakindu,38.89,47.62,2600.0,Nyeri,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Makutano West Pokot,32.22,36,,West-Pokot,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Sibanga,33.33,42.5,900.0,Trans-Nzoia,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,450.0,Nakuru,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,4230.0,Nakuru,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,-,-,-,Nakuru Wakulima,148,160,5000.0,Nakuru,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Soko mpya,36.67,45,720.0,Nyandarua,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Chuka,33.33,45,4500.0,Tharaka-Nithi,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Ngurubani Market,31.11,40,5000.0,Kirinyaga,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Daraja Mbili,31.11,52,300.0,Kisii,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Daraja Mbili,26.67,40,6000.0,Kisii,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Chepareria,32,37.5,145000.0,West-Pokot,2022-03-04,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kaare,30,30,1800.0,Tharaka-Nithi,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kaanwa,25,27.5,300.0,Tharaka-Nithi,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Tseikuru,38.89,40,30000.0,Kitui,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Eldoret Main,31.11,33.33,6300.0,Uasin-Gishu,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Eldama Ravine,28.89,32,540.0,Baringo,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,990.0,Nakuru,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,0.0,Nakuru,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,-,-,-,Nakuru Wakulima,150,160,950.0,Nakuru,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Mabera,27.78,31.75,5000.0,Migori,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kiserian crops market,38.89,50,1000.0,Kajiado,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kapkayo,31,35,4950.0,Elgeyo-Marakwet,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Ndhiwa,35,40,1000.0,Homa-bay,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Ndhiwa,35,40,6000.0,Homa-bay,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Muhoroni,36.67,50,3000.0,Kisumu,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kiritiri,40,45,5200.0,Embu,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kiritiri,40,45,6900.0,Embu,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Aram,35.56,41.53,18900.0,Siaya,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Aram,39.74,42.08,2500.0,Siaya,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kinango,50,60,6200.0,Kwale,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Marigat,35,40,14000.0,Baringo,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kagio,35.56,40,900.0,Kirinyaga,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kabarnet, - ,35,,Baringo,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Garissa Soko Mugdi,40,60,10000.0,Garissa,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Elwak Market,47,60,2150.0,Mandera,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Ortum,30,32,3600.0,West-Pokot,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Diani Market,40,50,3000.0,Kwale,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Homabay Soko Mjinga,40,50,1500.0,Homa-bay,2022-03-03,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kilingili,33.33,41.67,80000.0,Vihiga,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Nyeri open air,36.67,50,6300.0,Nyeri,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Kibuye,44.44,50,,Kisumu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kibuye,44.44,42.5,,Kisumu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,-,-,-,Kibuye, - ,195,,Kisumu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kibuye,28.89,30,,Kisumu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Mbale,35.56,44.44,100000.0,Vihiga,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Miruka,38,50,27000.0,Nyamira,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Rhamu Market,50,70,800.0,Mandera,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kitengela,35.56,50,28000.0,Kajiado,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Mwingi Town,37.78,40,27000.0,Kitui,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Akala,28.89,45,3500.0,Siaya,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kapcherop,28.89,37.5,7200.0,Elgeyo-Marakwet,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,0.0,Nakuru,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,0.0,Nakuru,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,-,-,-,Nakuru Wakulima,150,160,0.0,Nakuru,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kangemi Market,32.22,50,,Nairobi,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kangeta,31.11,40,1800.0,Meru,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,50,60,600.0,Lamu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Cheptiret - Uasin Gishu,24,28,2000.0,Uasin-Gishu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Chaka,38.89,45,2460.0,Nyeri,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Embu Town,36.67,45,3500.0,Embu,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Siaya, - ,40.48,,Siaya,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,38.64,,Siaya,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Takaba Market,46,70,6000.0,Mandera,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Ugunja, - ,45,,Siaya,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Ugunja,33.33,45,,Siaya,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Chuka,38.89,45,4500.0,Tharaka-Nithi,2022-03-02,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Eldoret Main,71,75,60000.0,Uasin-Gishu,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Holo,40,50,15000.0,Kisumu,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Ngurubani Market,30,40,5000.0,Kirinyaga,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,0.0,Nakuru,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,2970.0,Nakuru,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,-,-,-,Nakuru Wakulima,150,160,0.0,Nakuru,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Ahero,45,50,450.0,Kisumu,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Ahero,50,55,2700.0,Kisumu,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kapsabet Market,44.44,40,30000.0,Nandi,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Athi River Open air Market,38.89,50,720.0,Machakos,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Takaba Market,46,70,5000.0,Mandera,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Kapkwen,34.44,50,80000.0,Bomet,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,Mixed-Traditional ,-,-,Wundanyi,38,45,500.0,Taita-Taveta,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Kapsowar,28.89,40,1800.0,Elgeyo-Marakwet,2022-03-01,Kg,AMIS,2022,March,2022-03,10
Dry Maize,White Maize,-,-,Luanda,35,34,5850.0,Vihiga,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kaanwa,25,30,300.0,Tharaka-Nithi,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Kaare,30,30,2700.0,Tharaka-Nithi,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Mois Bridge,25,33.33,3000.0,Uasin-Gishu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Chebunyo,36.11,47.5,32400.0,Bomet,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Makutano West Pokot,32.22,36,,West-Pokot,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Eldoret Main,72,75,90000.0,Uasin-Gishu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Nyakwere,35,45,29700.0,Homa-bay,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Aram,35.56,41.53,24750.0,Siaya,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Aram,39.74,42.08,2500.0,Siaya,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,0.0,Nakuru,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,5400.0,Nakuru,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,-,-,-,Nakuru Wakulima,150,160,1375.0,Nakuru,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Diani Market,40,50,300.0,Kwale,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kangemi Market,31.11,50,,Nairobi,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kutus,33.33,40.49,4500.0,Kirinyaga,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Busia Market,31,36,1800.0,Busia,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Machakos Main Market,38.89,50,,Machakos,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Othaya,35.56,40,10800.0,Nyeri,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kalundu,37.78,40,0.0,Kitui,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Soko mpya,36.67,45,720.0,Nyandarua,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Elwak Market,46,60,2500.0,Mandera,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kiritiri,40,45,8600.0,Embu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kiritiri,40,45,9800.0,Embu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Marigat,35,40,14000.0,Baringo,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Kabarnet,35,40,6700.0,Baringo,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Yellow Maize,-,-,Kibuye,44.44,50,,Kisumu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kibuye,40,50,,Kisumu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,-,-,-,Kibuye, - ,195,,Kisumu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,Mixed-Traditional ,-,-,Kibuye,28.89,30,,Kisumu,2022-02-28,Kg,AMIS,2022,February,2022-02,10
Dry Maize,White Maize,-,-,Kibiok,37.5,40,12000.0,Nandi,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Mbale,35.56,44.44,120000.0,Vihiga,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Muhoroni,38.89,50,6000.0,Kisumu,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Malimili Livestock Market,34.27,36.29,8900.0,Kakamega,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Rongo,28.78,31.75,2250.0,Migori,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Mabera,28,32,3600.0,Migori,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Akala,31.11,40,5000.0,Siaya,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Kasuku,33.33,40,45.0,Nyandarua,2022-02-27,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Kambu,38.89,42.78,20000.0,Makueni,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Serem - Vihiga,33.33,40.48,2000.0,Vihiga,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Athi River Open air Market,38.89,50,1080.0,Machakos,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Mpeketoni,50,60,900.0,Lamu,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Bura market,40,50,720.0,Tana-River,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Siaya, - ,40.48,,Siaya,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Siaya, - ,38.64,,Siaya,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Embu Town,35.56,45,3300.0,Embu,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Mwatate,38,40,2700.0,Taita-Taveta,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Diani Market,40,50,3000.0,Kwale,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Ugunja,31.11,42.5,,Siaya,2022-02-26,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Eldoret Main,71,74,6800.0,Uasin-Gishu,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Bondo,32.22,40,14000.0,Siaya,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Bondo,35.56,40,42000.0,Siaya,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,9000.0,Nakuru,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,0.0,Nakuru,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Kirwara Market, - ,50,90.0,Muranga,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Bungoma town,42.5,45,19000.0,Bungoma,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Gakoromone,33.33,35,5000.0,Meru,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Machakos Main Market,38.89,50,,Machakos,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Soko mpya,36.67,45,720.0,Nyandarua,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Chuka,38.89,45,4500.0,Tharaka-Nithi,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Mogogosiek Market,31.11,50,8100.0,Bomet,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Ngurubani Market,30,40,5000.0,Kirinyaga,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,31.33,40,21400.0,Machakos,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Tala Centre Market,31.33,40,21400.0,Machakos,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Daraja Mbili,28.89,48,600.0,Kisii,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Daraja Mbili,26.67,40,7000.0,Kisii,2022-02-25,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Flax,26,28,900.0,Elgeyo-Marakwet,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Kapkayo,33.33,38.89,123.0,Elgeyo-Marakwet,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Aram,35.56,41.53,22950.0,Siaya,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Aram,35.7,37.8,1350.0,Siaya,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Aram,39.74,42.08,4500.0,Siaya,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,0.0,Nakuru,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,2160.0,Nakuru,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,-,-,-,Nakuru Wakulima,180,185,0.0,Nakuru,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Kimilili town,40,45,900.0,Bungoma,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Kinango,50,60,7400.0,Kwale,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Chepareria,32,32,130500.0,West-Pokot,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Kagio,35.56,40,810.0,Kirinyaga,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Kiritiri,40,45,6500.0,Embu,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Kiritiri,40,45,7600.0,Embu,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Nyeri open air,37.78,50,6300.0,Nyeri,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Eldama Ravine,27.78,32,720.0,Baringo,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Rhamu Market,52,70,1000.0,Mandera,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Marigat,35,40,14000.0,Baringo,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Tseikuru,38.89,40,60000.0,Kitui,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Mabera,27.78,31.75,5000.0,Migori,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Elwak Market,47,60,1950.0,Mandera,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Katito,35.56,45,4000.0,Kisumu,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Mbita,32.5,50,10000.0,Homa-bay,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Ndhiwa,37.5,42.5,7000.0,Homa-bay,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Ndhiwa,40,42.5,2000.0,Homa-bay,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Diani Market,40,50,3000.0,Kwale,2022-02-24,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Homabay Soko Mjinga,42.5,50,1500.0,Homa-bay,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Akala,27.78,40,5000.0,Siaya,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Suneka,40.43,42.55,276.0,Kisii,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Suneka,42.22,41.67,7520.0,Kisii,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Rongo,31.11,31.75,9000.0,Migori,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Miruka, - ,50,450.0,Nyamira,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Miruka,35.56,40.91,22500.0,Nyamira,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Mowlem Market,30,29.17,270.0,Trans-Nzoia,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Mixed-Traditional ,-,-,Eldoret Main,70,75,6000.0,Uasin-Gishu,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Mwingi Town,36.67,40,9000.0,Kitui,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima,44.44,50,1980.0,Nakuru,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,White Maize,-,-,Nakuru Wakulima,34.44,40,2970.0,Nakuru,2022-02-23,Kg,AMIS,2022,February,2022-02,9
Dry Maize,-,-,-,Nakuru Wakulima,175,180,1750.0,Nakuru,2022-02-23,Kg,AMIS,2022,February,2022-02,9
